t; x; y; theta
15191666.000000; 1.18; 1.68; -2.32
15208333.000000; 1.18; 1.68; -2.17
15225000.000000; 1.18; 1.68; -2.17
15241666.000000; 1.18; 1.68; -2.17
15258333.000000; 1.18; 1.68; -2.32
15275000.000000; 1.18; 1.68; -2.20
15291666.000000; 1.18; 1.68; -2.19
15308333.000000; 1.18; 1.68; -2.18
15325000.000000; 1.18; 1.68; -2.31
15341666.000000; 1.18; 1.68; -2.33
15358333.000000; 1.18; 1.68; -2.17
15375000.000000; 1.18; 1.68; -2.16
15383333.000000; 1.18; 1.68; -2.32
15400000.000000; 1.18; 1.68; -2.17
15416666.000000; 1.18; 1.68; -2.31
15433333.000000; 1.18; 1.68; -2.32
15450000.000000; 1.18; 1.68; -2.20
15466666.000000; 1.18; 1.68; -2.17
15483333.000000; 1.18; 1.68; -2.31
15500000.000000; 1.18; 1.68; -2.17
15516666.000000; 1.18; 1.68; -2.32
15533333.000000; 1.18; 1.68; -2.00
15550000.000000; 1.18; 1.68; -2.18
15566666.000000; 1.18; 1.68; -2.16
15575000.000000; 1.18; 1.68; -2.18
15591666.000000; 1.18; 1.68; -2.32
15608333.000000; 1.18; 1.68; -2.18
15625000.000000; 1.18; 1.68; -2.18
15641666.000000; 1.18; 1.68; -2.31
15658333.000000; 1.18; 1.68; -2.17
15675000.000000; 1.18; 1.68; -2.17
15691666.000000; 1.18; 1.68; -2.16
15708333.000000; 1.18; 1.68; -2.32
15725000.000000; 1.18; 1.68; -2.17
15741666.000000; 1.18; 1.68; -2.00
15758333.000000; 1.18; 1.68; -2.17
15775000.000000; 1.18; 1.68; -2.16
15783333.000000; 1.18; 1.68; -2.19
15800000.000000; 1.18; 1.68; -2.17
15816666.000000; 1.18; 1.68; -2.16
15833333.000000; 1.18; 1.68; -2.16
15850000.000000; 1.18; 1.68; -2.30
15866666.000000; 1.18; 1.68; -2.17
15883333.000000; 1.18; 1.68; -2.17
15900000.000000; 1.18; 1.68; -2.31
15916666.000000; 1.18; 1.68; -2.31
15933333.000000; 1.18; 1.68; -2.32
15950000.000000; 1.18; 1.68; -2.17
15966666.000000; 1.18; 1.68; -2.18
15975000.000000; 1.18; 1.68; -2.17
15991666.000000; 1.18; 1.68; -2.31
16008333.000000; 1.18; 1.68; -2.14
16025000.000000; 1.18; 1.68; -2.32
16041666.000000; 1.18; 1.68; -2.18
16058333.000000; 1.18; 1.68; -2.19
16075000.000000; 1.18; 1.68; -2.19
16091666.000000; 1.18; 1.68; -2.17
16108333.000000; 1.18; 1.68; -2.20
16125000.000000; 1.18; 1.68; -2.19
16141666.000000; 1.18; 1.68; -2.17
16158333.000000; 1.18; 1.68; -2.19
16175000.000000; 1.18; 1.68; -2.32
16183333.000000; 1.18; 1.68; -2.31
16200000.000000; 1.18; 1.68; -2.17
16216666.000000; 1.18; 1.68; -2.13
16233333.000000; 1.18; 1.68; -2.17
16250000.000000; 1.18; 1.68; -2.17
16266666.000000; 1.18; 1.68; -2.17
16283333.000000; 1.18; 1.68; -2.17
16300000.000000; 1.18; 1.68; -2.17
16316666.000000; 1.18; 1.68; -2.18
16333333.000000; 1.18; 1.68; -2.32
16350000.000000; 1.18; 1.68; -2.16
16366666.000000; 1.18; 1.68; -2.31
16375000.000000; 1.18; 1.68; -2.17
16391666.000000; 1.18; 1.68; -2.16
16408333.000000; 1.18; 1.68; -2.17
16433333.000000; 1.18; 1.68; -2.14
16441666.000000; 1.18; 1.68; -2.17
16458333.000000; 1.18; 1.68; -2.18
16475000.000000; 1.18; 1.68; -2.16
16491666.000000; 1.18; 1.68; -2.16
16508333.000000; 1.18; 1.68; -2.17
16525000.000000; 1.18; 1.68; -2.19
16541666.000000; 1.18; 1.68; -2.17
16558333.000000; 1.18; 1.68; -2.17
16575000.000000; 1.18; 1.68; -2.16
16583333.000000; 1.18; 1.68; -2.16
16600000.000000; 1.18; 1.68; -2.20
16616666.000000; 1.18; 1.68; -2.17
16633333.000000; 1.18; 1.68; -2.17
16650000.000000; 1.18; 1.68; -2.17
16666666.000000; 1.18; 1.68; -2.19
16683333.000000; 1.18; 1.68; -2.20
16700000.000000; 1.18; 1.68; -2.20
16716666.000000; 1.18; 1.68; -2.32
16733333.000000; 1.18; 1.68; -2.18
16750000.000000; 1.18; 1.68; -2.17
16766666.000000; 1.18; 1.68; -2.17
